CHROM-BIN_START-BIN_END,PI EU,CHROM-BIN_START-BIN_END,PI EA,CHROM-BIN_START-BIN_END,PI ch,CHROM-BIN_START-BIN_END,PI pk,CHROM-BIN_START-BIN_END,PI sylv,CHROM-BIN_START-BIN_END,PI tril
A07-14275001-14375000,9.78E-06,A07-14825001-14925000,2.34E-05,A07-16575001-16675000,7.81E-05,A07-16925001-17025000,3.59E-05,A09-18900001-19000000,5.93E-06,A09-2550001-2650000,5.00E-07
A07-14300001-14400000,7.57E-06,A07-14850001-14950000,2.34E-05,A07-16600001-16700000,4.35E-05,A07-16950001-17050000,2.20E-05,A09-18925001-19025000,5.93E-06,A09-2575001-2675000,5.00E-07
A07-14325001-14425000,7.57E-06,A07-14875001-14975000,8.58E-06,A07-16625001-16725000,1.15E-05,A07-16975001-17075000,3.43E-06,A09-18950001-19050000,1.14E-05,A09-2600001-2700000,5.00E-07
A07-14350001-14450000,7.57E-06,A07-14900001-15000000,9.31E-06,A07-16650001-16750000,5.68E-06,A07-17000001-17100000,3.43E-06,A09-18975001-19075000,5.82E-06,A09-2625001-2725000,4.31E-06
A07-14375001-14475000,5.18E-05,A07-14925001-15025000,7.14E-06,A07-16675001-16775000,2.01E-05,A07-17025001-17125000,7.87E-06,A09-19000001-19100000,4.04E-05,A09-2650001-2750000,4.31E-06
A07-14400001-14500000,5.18E-05,A07-14950001-15050000,1.83E-05,A07-16700001-16800000,2.18E-05,A07-17050001-17150000,7.87E-06,A09-19025001-19125000,4.04E-05,A09-2675001-2775000,4.31E-06
A07-14425001-14525000,5.18E-05,A07-14975001-15075000,1.83E-05,A07-16725001-16825000,3.21E-05,A07-17075001-17175000,1.75E-05,A09-19050001-19150000,3.49E-05,A09-2700001-2800000,4.81E-06
A07-14450001-14550000,5.18E-05,A07-15000001-15100000,1.76E-05,A07-16750001-16850000,2.78E-05,A07-17100001-17200000,1.75E-05,A09-19075001-19175000,3.49E-05,A09-2725001-2825000,5.00E-07
A07-14475001-14575000,2.91E-05,A07-15025001-15125000,2.83E-05,A07-16775001-16875000,1.33E-05,A07-17125001-17225000,1.31E-05,A09-19175001-19275000,6.70E-06,A09-2750001-2850000,5.00E-07
A07-14500001-14600000,5.32E-05,A07-15050001-15150000,2.71E-05,A07-16800001-16900000,5.12E-05,A07-17150001-17250000,1.31E-05,A09-19200001-19300000,6.70E-06,A09-2775001-2875000,5.00E-07
A07-14525001-14625000,8.82E-05,A07-15075001-15175000,3.67E-05,A07-16825001-16925000,0.000113797,A07-17175001-17275000,3.46E-06,A09-19225001-19325000,6.70E-06,A09-2875001-2975000,1.14E-05
A07-14550001-14650000,9.66E-05,A07-15100001-15200000,4.10E-05,A07-16850001-16950000,0.000151104,A07-17200001-17300000,3.46E-06,A09-19250001-19350000,6.70E-06,A09-2900001-3000000,1.23E-05
A07-14575001-14675000,7.15E-05,A07-15125001-15225000,2.39E-05,A07-16875001-16975000,0.00017024,A07-17225001-17325000,1.06E-05,A09-19325001-19425000,1.11E-05,A09-2925001-3025000,1.23E-05
A07-14600001-14700000,7.76E-05,A07-15150001-15250000,1.47E-05,A07-16900001-17000000,0.000130655,A07-17250001-17350000,1.06E-05,A09-19350001-19450000,1.90E-05,A09-2950001-3050000,1.64E-05
A07-14625001-14725000,4.80E-05,A07-15175001-15275000,2.40E-05,A07-16925001-17025000,6.37E-05,A07-17275001-17375000,4.15E-05,A09-19375001-19475000,1.90E-05,A09-2975001-3075000,5.04E-06
A07-14650001-14750000,3.96E-05,A07-15200001-15300000,1.97E-05,A07-16950001-17050000,2.64E-05,A07-17300001-17400000,6.05E-05,A09-19400001-19500000,1.90E-05,A09-3000001-3100000,4.06E-06
A07-14675001-14775000,3.56E-05,A07-15225001-15325000,3.72E-05,A07-16975001-17075000,7.27E-06,A07-17325001-17425000,5.45E-05,A09-19425001-19525000,9.34E-06,A09-3025001-3125000,7.85E-06
A07-14700001-14800000,6.17E-06,A07-15250001-15350000,3.64E-05,A07-17000001-17100000,7.27E-06,A07-17350001-17450000,0.000103092,A09-19450001-19550000,1.43E-06,A09-3050001-3150000,3.78E-06
A07-14725001-14825000,7.13E-07,A07-15275001-15375000,1.75E-05,A07-17025001-17125000,1.11E-05,A07-17375001-17475000,7.22E-05,A09-19475001-19575000,1.43E-06,A09-3075001-3175000,3.78E-06
A07-14750001-14850000,7.13E-07,A07-15300001-15400000,1.75E-05,A07-17050001-17150000,1.11E-05,A07-17400001-17500000,7.51E-05,A09-19500001-19600000,1.43E-06,A09-3100001-3200000,3.78E-06
A07-14775001-14875000,1.19E-05,A07-15375001-15475000,2.53E-06,A07-17075001-17175000,2.49E-05,A07-17425001-17525000,7.27E-05,A09-19625001-19725000,1.10E-07,A09-3200001-3300000,4.17E-06
A07-14800001-14900000,1.12E-05,A07-15400001-15500000,2.78E-05,A07-17100001-17200000,2.49E-05,A07-17450001-17550000,2.41E-05,A09-19650001-19750000,1.10E-07,A09-3225001-3325000,4.17E-06
A07-14825001-14925000,2.36E-05,A07-15425001-15525000,3.25E-05,A07-17125001-17225000,1.70E-05,A07-17475001-17575000,2.41E-05,A09-19675001-19775000,1.10E-07,A09-3250001-3350000,4.17E-06
A07-14850001-14950000,2.36E-05,A07-15450001-15550000,3.25E-05,A07-17150001-17250000,1.70E-05,A07-17500001-17600000,2.23E-06,A09-19700001-19800000,1.10E-07,A09-3275001-3375000,4.17E-06
A07-14875001-14975000,1.24E-05,A07-15475001-15575000,3.49E-05,A07-17175001-17275000,3.10E-06,A07-17525001-17625000,7.89E-06,A09-19725001-19825000,2.64E-06,A09-3300001-3400000,3.06E-06
A07-14900001-15000000,1.79E-05,A07-15500001-15600000,9.56E-06,A07-17200001-17300000,3.10E-06,A07-17550001-17650000,3.93E-05,A09-19750001-19850000,2.64E-06,A09-3325001-3425000,3.06E-06
A07-14925001-15025000,1.22E-05,A07-15525001-15625000,7.25E-06,A07-17225001-17325000,9.09E-06,A07-17575001-17675000,4.69E-05,A09-19775001-19875000,2.64E-06,A09-3350001-3450000,3.06E-06
A07-14950001-15050000,2.57E-05,A07-15550001-15650000,7.25E-06,A07-17250001-17350000,9.09E-06,A07-17600001-17700000,5.09E-05,A09-19800001-19900000,2.64E-06,A09-3375001-3475000,3.06E-06
A07-14975001-15075000,2.57E-05,A07-15575001-15675000,2.31E-06,A07-17275001-17375000,5.31E-05,A07-17625001-17725000,5.18E-05,A09-19925001-20025000,2.31E-06,A09-3675001-3775000,9.21E-06
A07-15000001-15100000,2.02E-05,A07-15600001-15700000,2.31E-06,A07-17300001-17400000,8.65E-05,A07-17650001-17750000,2.04E-05,A09-19950001-20050000,2.31E-06,A09-3700001-3800000,1.88E-05
A07-15025001-15125000,2.87E-05,A07-15675001-15775000,6.92E-06,A07-17325001-17425000,8.14E-05,A07-17675001-17775000,1.28E-05,A09-19975001-20075000,2.31E-06,A09-3725001-3825000,1.88E-05
A07-15050001-15150000,1.96E-05,A07-15700001-15800000,6.92E-06,A07-17350001-17450000,0.00013421,A07-17700001-17800000,2.51E-05,A09-20000001-20100000,2.31E-06,A09-3750001-3850000,1.88E-05
A07-15075001-15175000,2.58E-05,A07-15725001-15825000,6.92E-06,A07-17375001-17475000,9.02E-05,A07-17725001-17825000,1.63E-05,A09-20025001-20125000,4.18E-06,A09-3775001-3875000,9.62E-06
A07-15100001-15200000,2.94E-05,A07-15750001-15850000,9.32E-06,A07-17400001-17500000,8.13E-05,A07-17750001-17850000,1.63E-05,A09-20050001-20150000,4.18E-06,A09-3825001-3925000,4.74E-06
A07-15125001-15225000,1.42E-05,A07-15775001-15875000,3.05E-05,A07-17425001-17525000,7.78E-05,A07-17775001-17875000,1.63E-05,A09-20075001-20175000,4.18E-06,A09-3850001-3950000,4.74E-06
A07-15150001-15250000,1.32E-05,A07-15800001-15900000,3.05E-05,A07-17450001-17550000,2.49E-05,A07-17800001-17900000,4.64E-05,A09-20100001-20200000,4.18E-06,A09-3875001-3975000,8.78E-06
A07-15175001-15275000,3.99E-05,A07-15825001-15925000,3.05E-05,A07-17475001-17575000,2.49E-05,A07-17825001-17925000,4.64E-05,A09-20200001-20300000,1.87E-05,A09-3900001-4000000,9.28E-06
A07-15200001-15300000,3.62E-05,A07-15850001-15950000,3.55E-05,A07-17500001-17600000,3.35E-07,A07-17850001-17950000,5.57E-05,A09-20225001-20325000,1.87E-05,A09-3925001-4025000,4.54E-06
A07-15225001-15325000,5.17E-05,A07-15875001-15975000,7.38E-06,A07-17525001-17625000,1.41E-05,A07-17875001-17975000,5.57E-05,A09-20250001-20350000,1.87E-05,A09-3950001-4050000,4.54E-06
A07-15250001-15350000,4.83E-05,A07-15900001-16000000,4.71E-05,A07-17550001-17650000,4.63E-05,A07-17900001-18000000,9.28E-06,A09-20275001-20375000,1.87E-05,A09-3975001-4075000,4.81E-06
A07-15275001-15375000,1.55E-05,A07-15925001-16025000,4.71E-05,A07-17575001-17675000,5.58E-05,A07-17925001-18025000,1.36E-05,A09-20325001-20425000,8.02E-06,A09-4000001-4100000,4.31E-06
A07-15300001-15400000,1.55E-05,A07-15950001-16050000,6.21E-05,A07-17600001-17700000,6.24E-05,A07-17950001-18050000,2.67E-05,A09-20350001-20450000,8.02E-06,A09-4025001-4125000,4.31E-06
A07-15375001-15475000,2.05E-06,A07-15975001-16075000,7.41E-05,A07-17625001-17725000,5.96E-05,A07-17975001-18075000,5.18E-05,A09-20375001-20475000,8.02E-06,A09-4050001-4150000,4.31E-06
A07-15400001-15500000,3.80E-05,A07-16000001-16100000,3.63E-05,A07-17650001-17750000,2.75E-05,A07-18000001-18100000,6.53E-05,A09-20400001-20500000,8.02E-06,A09-4125001-4225000,5.00E-07
A07-15425001-15525000,4.65E-05,A07-16025001-16125000,3.63E-05,A07-17675001-17775000,1.80E-05,A07-18025001-18125000,6.10E-05,A09-20450001-20550000,3.52E-06,A09-4150001-4250000,5.00E-07
A07-15450001-15550000,4.65E-05,A07-16050001-16150000,1.40E-05,A07-17700001-17800000,3.52E-05,A07-18050001-18150000,4.37E-05,A09-20475001-20575000,3.52E-06,A09-4175001-4275000,5.00E-07
A07-15475001-15575000,4.87E-05,A07-16075001-16175000,1.98E-06,A07-17725001-17825000,2.39E-05,A07-18075001-18175000,3.29E-05,A09-20500001-20600000,3.52E-06,A09-4200001-4300000,5.00E-07
A07-15500001-15600000,1.27E-05,A07-16100001-16200000,3.37E-06,A07-17750001-17850000,2.39E-05,A07-18100001-18200000,2.12E-05,A09-20525001-20625000,3.52E-06,A09-4225001-4325000,2.24E-06
A07-15525001-15625000,4.18E-06,A07-16125001-16225000,3.37E-06,A07-17775001-17875000,2.39E-05,A07-18125001-18225000,2.33E-05,A09-20675001-20775000,5.05E-06,A09-4250001-4350000,2.24E-06
A07-15550001-15650000,4.18E-06,A07-16150001-16250000,2.42E-05,A07-17800001-17900000,6.69E-05,A07-18150001-18250000,2.06E-05,A09-20700001-20800000,5.05E-06,A09-4275001-4375000,2.24E-06
A07-15675001-15775000,4.41E-06,A07-16175001-16275000,2.42E-05,A07-17825001-17925000,6.69E-05,A07-18175001-18275000,9.72E-06,A09-20725001-20825000,5.05E-06,A09-4300001-4400000,2.24E-06
A07-15700001-15800000,4.41E-06,A07-16200001-16300000,5.75E-05,A07-17850001-17950000,7.84E-05,A07-18200001-18300000,1.20E-05,A09-20750001-20850000,5.05E-06,A09-4325001-4425000,2.15E-06
A07-15725001-15825000,4.41E-06,A07-16225001-16325000,5.75E-05,A07-17875001-17975000,7.84E-05,A07-18225001-18325000,1.69E-05,A09-21025001-21125000,1.21E-05,A09-4350001-4450000,2.15E-06
A07-15750001-15850000,6.89E-06,A07-16250001-16350000,4.90E-05,A07-17900001-18000000,1.15E-05,A07-18250001-18350000,1.45E-05,A09-21050001-21150000,1.21E-05,A09-4375001-4475000,2.15E-06
A07-15775001-15875000,1.31E-05,A07-16275001-16375000,4.90E-05,A07-17925001-18025000,1.26E-05,A07-18275001-18375000,1.11E-05,A09-21075001-21175000,1.85E-05,A09-4400001-4500000,2.15E-06
A07-15800001-15900000,1.31E-05,A07-16300001-16400000,1.23E-05,A07-17950001-18050000,2.74E-05,A07-18300001-18400000,6.88E-06,A09-21100001-21200000,1.99E-05,A09-4575001-4675000,9.23E-07
A07-15825001-15925000,1.31E-05,A07-16325001-16425000,1.51E-05,A07-17975001-18075000,4.28E-05,A07-18350001-18450000,3.57E-07,A09-21125001-21225000,7.80E-06,A09-4600001-4700000,1.92E-06
A07-15850001-15950000,1.41E-05,A07-16350001-16450000,1.81E-05,A07-18000001-18100000,5.62E-05,A07-18375001-18475000,3.57E-07,A09-21150001-21250000,7.80E-06,A09-4625001-4725000,3.78E-06
A07-15875001-15975000,3.49E-06,A07-16375001-16475000,3.04E-05,A07-18025001-18125000,5.50E-05,A07-18400001-18500000,3.57E-07,A09-21175001-21275000,4.18E-06,A09-4650001-4750000,8.59E-06
A07-15900001-16000000,3.71E-05,A07-16400001-16500000,3.04E-05,A07-18050001-18150000,3.31E-05,A07-18425001-18525000,8.58E-06,A09-21200001-21300000,2.75E-06,A09-4675001-4775000,1.05E-05
A07-15925001-16025000,3.71E-05,A07-16425001-16525000,2.75E-05,A07-18075001-18175000,4.13E-05,A07-18450001-18550000,8.23E-06,A09-21225001-21325000,2.75E-06,A09-4700001-4800000,9.54E-06
A07-15950001-16050000,5.37E-05,A07-16450001-16550000,2.88E-05,A07-18100001-18200000,3.37E-05,A07-18475001-18575000,2.21E-05,A09-21250001-21350000,2.75E-06,A09-4725001-4825000,9.53E-06
A07-15975001-16075000,6.36E-05,A07-16475001-16575000,2.05E-05,A07-18125001-18225000,5.23E-05,A07-18500001-18600000,3.60E-05,A09-21425001-21525000,6.92E-06,A09-4750001-4850000,4.72E-06
A07-16000001-16100000,3.33E-05,A07-16500001-16600000,4.87E-05,A07-18150001-18250000,5.23E-05,A07-18525001-18625000,2.78E-05,A09-21450001-21550000,6.92E-06,A09-4775001-4875000,1.85E-06
A07-16025001-16125000,3.33E-05,A07-16525001-16625000,8.14E-05,A07-18175001-18275000,3.26E-05,A07-18550001-18650000,2.78E-05,A09-21475001-21575000,6.92E-06,A09-4800001-4900000,1.57E-05
A07-16050001-16150000,1.32E-05,A07-16550001-16650000,7.37E-05,A07-18200001-18300000,5.51E-05,A07-18575001-18675000,1.62E-05,A09-21500001-21600000,6.92E-06,A09-4825001-4925000,1.38E-05
A07-16075001-16175000,3.36E-06,A07-16575001-16675000,6.97E-05,A07-18225001-18325000,7.19E-05,A07-18600001-18700000,2.31E-06,A09-21625001-21725000,4.40E-06,A09-4850001-4950000,1.38E-05
A07-16100001-16200000,2.64E-06,A07-16600001-16700000,4.15E-05,A07-18250001-18350000,6.76E-05,A07-18625001-18725000,2.31E-06,A09-21650001-21750000,5.82E-06,A09-4875001-4975000,1.38E-05
A07-16125001-16225000,2.64E-06,A07-16625001-16725000,1.33E-05,A07-18275001-18375000,6.37E-05,A07-18650001-18750000,2.31E-06,A09-21675001-21775000,5.82E-06,A09-4900001-5000000,1.48E-05
A07-16150001-16250000,4.06E-05,A07-16650001-16750000,1.33E-05,A07-18300001-18400000,3.54E-05,A07-18675001-18775000,7.43E-06,A09-21700001-21800000,5.82E-06,A09-4925001-5025000,1.48E-05
A07-16175001-16275000,4.06E-05,A07-16675001-16775000,3.37E-05,A07-18425001-18525000,6.67E-06,A07-18700001-18800000,7.43E-06,A09-21725001-21825000,4.40E-06,A09-4950001-5050000,1.48E-05
A07-16200001-16300000,6.51E-05,A07-16700001-16800000,3.81E-05,A07-18450001-18550000,6.67E-06,A07-18725001-18825000,7.43E-06,A09-21750001-21850000,2.97E-06,A09-4975001-5075000,1.48E-05
A07-16225001-16325000,6.51E-05,A07-16725001-16825000,4.67E-05,A07-18475001-18575000,2.83E-05,A07-18750001-18850000,7.43E-06,A09-21775001-21875000,6.15E-06,A09-5150001-5250000,4.31E-06
A07-16250001-16350000,4.51E-05,A07-16750001-16850000,3.78E-05,A07-18500001-18600000,4.96E-05,A07-18825001-18925000,2.34E-05,A09-21800001-21900000,6.15E-06,A09-5175001-5275000,4.31E-06
A07-16275001-16375000,4.51E-05,A07-16775001-16875000,1.74E-05,A07-18525001-18625000,4.29E-05,A07-18850001-18950000,2.34E-05,A09-21825001-21925000,3.19E-06,A09-5200001-5300000,4.31E-06
A07-16300001-16400000,1.80E-05,A07-16800001-16900000,4.53E-05,A07-18550001-18650000,4.29E-05,A07-18875001-18975000,2.34E-05,A09-21850001-21950000,3.19E-06,A09-5225001-5325000,4.31E-06
A07-16325001-16425000,2.28E-05,A07-16825001-16925000,0.000101233,A07-18575001-18675000,2.48E-05,A07-18900001-19000000,2.70E-05,A09-22100001-22200000,2.35E-05,A09-5300001-5400000,8.13E-06
A07-16350001-16450000,1.53E-05,A07-16850001-16950000,0.000131466,A07-18600001-18700000,3.50E-06,A07-18925001-19025000,1.33E-05,A09-22125001-22225000,2.35E-05,A09-5325001-5425000,1.54E-05
A07-16375001-16475000,2.63E-05,A07-16875001-16975000,0.000150158,A07-18625001-18725000,3.50E-06,A07-18950001-19050000,1.33E-05,A09-22150001-22250000,2.35E-05,A09-5350001-5450000,1.54E-05
A07-16400001-16500000,2.63E-05,A07-16900001-17000000,0.000117818,A07-18650001-18750000,3.50E-06,A07-18975001-19075000,1.33E-05,A09-22175001-22275000,3.20E-05,A09-5375001-5475000,1.54E-05
A07-16425001-16525000,2.15E-05,A07-16925001-17025000,5.42E-05,A07-18675001-18775000,1.76E-05,A07-19000001-19100000,1.59E-05,A09-22200001-22300000,8.46E-06,A09-5400001-5500000,7.28E-06
A07-16450001-16550000,3.73E-05,A07-16950001-17050000,2.40E-05,A07-18700001-18800000,1.76E-05,A07-19025001-19125000,6.18E-06,A09-22225001-22325000,8.46E-06,A09-5425001-5525000,3.81E-06
A07-16475001-16575000,2.83E-05,A07-16975001-17075000,5.30E-06,A07-18725001-18825000,1.76E-05,A07-19050001-19150000,7.83E-06,A09-22250001-22350000,8.46E-06,A09-5450001-5550000,3.81E-06
A07-16500001-16600000,4.93E-05,A07-17000001-17100000,5.30E-06,A07-18750001-18850000,1.76E-05,A07-19075001-19175000,7.83E-06,A09-22375001-22475000,0.000166484,A09-5475001-5575000,3.81E-06
A07-16525001-16625000,7.87E-05,A07-17025001-17125000,9.41E-06,A07-18825001-18925000,2.00E-05,A07-19100001-19200000,5.86E-06,A09-22400001-22500000,0.000167913,A09-5500001-5600000,3.81E-06
A07-16550001-16650000,6.12E-05,A07-17050001-17150000,9.41E-06,A07-18850001-18950000,2.00E-05,A07-19125001-19225000,2.77E-05,A09-22425001-22525000,0.000167913,A09-5650001-5750000,1.17E-05
A07-16575001-16675000,5.91E-05,A07-17075001-17175000,2.15E-05,A07-18875001-18975000,2.00E-05,A07-19150001-19250000,2.61E-05,A09-22450001-22550000,0.000167913,A09-5675001-5775000,1.17E-05
A07-16600001-16700000,3.81E-05,A07-17100001-17200000,2.15E-05,A07-18900001-19000000,2.00E-05,A07-19175001-19275000,3.47E-05,A09-22475001-22575000,1.43E-06,A09-5700001-5800000,1.41E-05
A07-16625001-16725000,9.25E-06,A07-17125001-17225000,1.53E-05,A07-18925001-19025000,3.96E-06,A07-19200001-19300000,3.05E-05,A09-22550001-22650000,3.63E-06,A09-5725001-5825000,1.41E-05
A07-16650001-16750000,1.28E-05,A07-17150001-17250000,1.53E-05,A07-18950001-19050000,3.96E-06,A07-19225001-19325000,8.61E-06,A09-22575001-22675000,4.84E-06,A09-5750001-5850000,2.46E-06
A07-16675001-16775000,2.83E-05,A07-17175001-17275000,3.27E-06,A07-18975001-19075000,3.96E-06,A07-19250001-19350000,1.10E-05,A09-22600001-22700000,4.84E-06,A09-5775001-5875000,2.46E-06
A07-16700001-16800000,2.93E-05,A07-17200001-17300000,3.27E-06,A07-19000001-19100000,1.67E-05,A07-19275001-19375000,2.40E-06,A09-22625001-22725000,4.84E-06,A09-5925001-6025000,1.00E-06
A07-16725001-16825000,3.89E-05,A07-17225001-17325000,1.08E-05,A07-19025001-19125000,1.28E-05,A07-19300001-19400000,2.40E-06,A09-22650001-22750000,1.21E-06,A09-5950001-6050000,2.42E-06
A07-16750001-16850000,2.66E-05,A07-17250001-17350000,1.08E-05,A07-19050001-19150000,1.50E-05,A07-19325001-19425000,2.40E-06,A09-22675001-22775000,4.40E-07,A09-5975001-6075000,2.42E-06
A07-16775001-16875000,1.11E-05,A07-17275001-17375000,5.50E-05,A07-19075001-19175000,1.50E-05,A07-19350001-19450000,2.69E-06,A09-22700001-22800000,4.40E-07,A09-6000001-6100000,2.42E-06
A07-16800001-16900000,3.94E-05,A07-17300001-17400000,8.37E-05,A07-19100001-19200000,5.17E-06,A07-19375001-19475000,2.69E-06,A09-22725001-22825000,4.40E-07,A09-6025001-6125000,1.42E-06
A07-16825001-16925000,6.39E-05,A07-17325001-17425000,7.74E-05,A07-19125001-19225000,3.73E-05,A07-19400001-19500000,2.69E-06,A09-22750001-22850000,4.40E-07,A09-6275001-6375000,2.06E-05
A07-16850001-16950000,7.85E-05,A07-17350001-17450000,0.000130886,A07-19150001-19250000,3.51E-05,A07-19425001-19525000,5.90E-06,A09-22925001-23025000,2.64E-06,A09-6300001-6400000,2.06E-05
A07-16875001-16975000,0.000100859,A07-17375001-17475000,8.67E-05,A07-19175001-19275000,4.76E-05,A07-19450001-19550000,3.21E-06,A09-22950001-23050000,2.64E-06,A09-6325001-6425000,2.06E-05
A07-16900001-17000000,7.15E-05,A07-17400001-17500000,8.41E-05,A07-19200001-19300000,4.47E-05,A07-19475001-19575000,3.21E-06,A09-22975001-23075000,2.64E-06,A09-6350001-6450000,2.06E-05
A07-16925001-17025000,4.43E-05,A07-17425001-17525000,8.10E-05,A07-19225001-19325000,1.25E-05,A07-19500001-19600000,3.21E-06,A09-23000001-23100000,2.11E-05,A09-6700001-6800000,5.95E-06
A07-16950001-17050000,2.97E-05,A07-17450001-17550000,2.74E-05,A07-19250001-19350000,1.75E-05,A07-19600001-19700000,3.01E-06,A09-23025001-23125000,1.85E-05,A09-6725001-6825000,5.95E-06
A07-16975001-17075000,7.32E-06,A07-17475001-17575000,2.74E-05,A07-19275001-19375000,4.99E-06,A07-19625001-19725000,3.13E-05,A09-23050001-23150000,1.85E-05,A09-6750001-6850000,5.95E-06
A07-17000001-17100000,7.32E-06,A07-17500001-17600000,1.29E-06,A07-19300001-19400000,4.99E-06,A07-19650001-19750000,4.37E-05,A09-23075001-23175000,1.85E-05,A09-6775001-6875000,5.95E-06
A07-17025001-17125000,1.08E-05,A07-17525001-17625000,1.30E-05,A07-19325001-19425000,4.99E-06,A07-19675001-19775000,4.37E-05,A09-23100001-23200000,1.21E-06,A09-6800001-6900000,3.38E-06
A07-17050001-17150000,1.08E-05,A07-17550001-17650000,4.72E-05,A07-19350001-19450000,1.42E-05,A07-19700001-19800000,4.07E-05,A09-23125001-23225000,2.64E-06,A09-6825001-6925000,3.38E-06
A07-17075001-17175000,1.18E-05,A07-17575001-17675000,5.57E-05,A07-19375001-19475000,1.42E-05,A07-19725001-19825000,1.24E-05,A09-23150001-23250000,2.64E-06,A09-6850001-6950000,3.38E-06
A07-17100001-17200000,1.18E-05,A07-17600001-17700000,6.10E-05,A07-19400001-19500000,1.42E-05,A07-19750001-19850000,3.93E-06,A09-23175001-23275000,4.40E-06,A09-6875001-6975000,3.38E-06
A07-17125001-17225000,9.88E-07,A07-17625001-17725000,5.82E-05,A07-19425001-19525000,1.79E-05,A07-19775001-19875000,3.93E-06,A09-23200001-23300000,3.19E-06,A09-6925001-7025000,1.90E-05
A07-17150001-17250000,9.88E-07,A07-17650001-17750000,2.41E-05,A07-19450001-19550000,3.66E-06,A07-19800001-19900000,3.93E-06,A09-23225001-23325000,1.76E-06,A09-6950001-7050000,1.90E-05
A07-17225001-17325000,9.63E-06,A07-17675001-17775000,1.56E-05,A07-19475001-19575000,3.66E-06,A07-19825001-19925000,5.73E-05,A09-23250001-23350000,1.76E-06,A09-6975001-7075000,1.90E-05
A07-17250001-17350000,9.63E-06,A07-17700001-17800000,3.67E-05,A07-19500001-19600000,3.66E-06,A07-19850001-19950000,5.34E-05,A09-23450001-23550000,1.43E-06,A09-7000001-7100000,1.90E-05
A07-17275001-17375000,3.28E-05,A07-17725001-17825000,2.65E-05,A07-19600001-19700000,3.99E-06,A07-19875001-19975000,6.60E-05,A09-23475001-23575000,1.43E-06,A09-7125001-7225000,8.67E-06
A07-17300001-17400000,6.39E-05,A07-17750001-17850000,2.65E-05,A07-19625001-19725000,3.21E-05,A07-19900001-20000000,7.29E-05,A09-23500001-23600000,1.43E-06,A09-7150001-7250000,1.75E-05
A07-17325001-17425000,5.74E-05,A07-17775001-17875000,2.65E-05,A07-19650001-19750000,3.99E-05,A07-19925001-20025000,2.70E-05,A09-23525001-23625000,1.43E-06,A09-7175001-7275000,1.75E-05
